68.880 + -160.095i
-34.256 + 104.583i
216.810 + 28.090i
71.115 + -49.389i
265.676 + -13.564i
28.461 + -104.582i
100.182 + 14.417i
262.603 + 78.390i
6.016 + 160.258i
167.582 + -63.854i
38.947 + -176.259i
283.719 + 289.877i
-385.420 + -87.286i
135.933 + -78.409i
276.090 + -80.258i
123.462 + -287.220i
-88.265 + 178.313i
135.968 + -165.350i
-44.752 + -89.975i
-50.715 + 2.333i
-158.129 + -4.068i
-38.547 + 32.652i
-50.340 + -26.649i
86.996 + 101.463i
-173.482 + -29.951i
-133.790 + 77.758i
159.885 + -130.043i
73.677 + -74.928i
-106.391 + 136.729i
32.074 + -33.125i
97.302 + -49.415i
-71.349 + 38.436i
-43.373 + -202.314i
-136.555 + -9.048i
-76.553 + 49.856i
147.981 + 230.935i
-202.331 + 14.300i
-20.917 + -70.713i
255.302 + 6.901i
-65.269 + -26.318i
-152.764 + 105.637i
183.503 + 217.154i
56.935 + -91.914i
-19.074 + -11.643i
104.299 + -152.045i
-77.047 + -111.949i
90.117 + -177.801i
-187.247 + -107.390i
29.502 + 61.585i
-118.641 + 73.121i
115.425 + 9.278i
129.292 + 160.395i
50.649 + -158.182i
-60.086 + -162.216i
160.249 + 61.215i
7.391 + -25.434i
55.666 + -164.079i
-85.886 + 74.354i
54.695 + 26.334i
150.038 + -63.546i
153.001 + -81.997i
8.074 + -4.022i
-81.033 + -78.626i
249.160 + -27.719i
-215.316 + 8.323i
101.810 + 19.783i
-156.373 + 51.715i
-18.824 + 23.602i
72.318 + -162.262i
-19.625 + 36.170i
-32.068 + -145.681i
-37.550 + -154.566i
-175.885 + -38.172i
-150.187 + 305.596i
7.680 + -273.938i
-92.863 + -123.257i
150.685 + 137.545i
60.242 + -53.627i
56.794 + -206.483i
-90.431 + -97.408i
-28.151 + 77.331i
85.796 + -152.046i
-34.358 + 97.753i
-98.511 + 118.174i
-52.703 + -130.686i
-31.157 + 42.956i
93.027 + 104.543i
160.775 + 153.541i
-111.584 + -391.074i
-28.527 + -91.440i
-131.556 + 30.008i
-100.338 + -73.030i
44.251 + -6.184i
25.566 + -52.576i
47.084 + 250.971i
109.332 + -184.486i
212.440 + -153.874i
-210.464 + -123.524i
-98.271 + -41.050i
80.158 + -25.988i
-129.596 + 137.583i
-72.710 + 90.925i
-46.021 + -110.761i
-25.898 + 54.283i
25.544 + 86.883i
-107.032 + -82.684i
210.277 + -103.636i
-87.734 + 149.749i
-49.941 + -226.786i
44.091 + 38.961i
-96.753 + -162.885i
-45.238 + -65.573i
-13.339 + 114.664i
44.395 + -71.828i
-50.448 + -58.169i
11.103 + -37.863i
-130.363 + 193.753i
178.638 + 109.511i
-194.911 + -19.493i
73.005 + -92.128i
178.650 + -22.681i
-300.704 + -337.049i
50.833 + 85.987i
145.892 + -57.869i
-247.864 + 191.914i
-222.385 + 71.057i
111.742 + 112.186i
86.559 + 3.503i
-66.172 + 47.444i
-119.461 + 105.342i
152.171 + 146.082i
147.893 + -245.178i
-1.012 + 238.510i
79.487 + 90.090i
-45.475 + 282.861i
2.063 + 31.141i
288.469 + -250.134i
-135.160 + 111.565i
-141.922 + -49.268i
66.007 + 100.892i
24.527 + 40.719i
82.480 + 80.564i
75.302 + -64.692i
51.224 + 26.343i
-258.872 + -126.249i
-31.221 + 115.113i
191.924 + 151.055i
234.763 + 58.016i
-372.434 + -216.199i
74.256 + 82.859i
-42.990 + 217.274i
128.555 + -87.535i
-23.177 + -4.104i
-180.794 + -113.647i
151.710 + 88.362i
164.364 + 98.336i
-233.610 + 85.138i
-5.271 + 24.924i
110.533 + 22.709i
93.228 + 139.553i
-52.367 + -74.800i
-165.706 + -224.190i
406.909 + 60.021i
-30.234 + -49.684i
17.599 + -109.187i
-74.241 + -73.042i
339.660 + 118.446i
155.314 + -199.924i
44.300 + -336.151i
-356.530 + -65.200i
-63.410 + -142.816i
-1.026 + -23.515i
-16.207 + 136.780i
-159.733 + -80.972i
50.064 + -51.232i
-123.154 + 256.089i
-95.931 + -59.226i
32.564 + 69.659i
158.034 + 98.757i
14.193 + 26.126i
120.552 + 8.007i
207.959 + -23.850i
-1.641 + -83.088i
-25.900 + 89.430i
-137.400 + -153.673i
51.503 + 40.534i
96.109 + -52.447i
-108.550 + -95.081i
106.282 + -183.860i
-258.661 + 39.206i
275.428 + -238.877i
211.706 + -159.500i
-30.235 + 12.411i
-67.556 + -357.056i
-79.046 + -200.305i
-130.211 + 69.653i
-327.916 + 89.495i
-153.960 + -60.875i
51.440 + 138.968i
-27.384 + 73.248i
8.154 + 174.612i
-29.764 + 25.913i
7.203 + 19.390i
62.243 + 50.669i
118.659 + 79.441i
-311.322 + -66.253i
174.438 + -171.844i
-130.107 + 348.198i
121.645 + -168.159i
119.260 + 74.666i
-74.486 + -96.086i
176.519 + 87.211i
-140.648 + -142.402i
-81.303 + 58.430i
-34.135 + -23.379i
117.996 + -59.937i
36.258 + 212.637i
223.661 + -2.858i
-136.160 + -49.308i
-40.022 + 119.838i
62.236 + -162.239i
24.135 + -125.377i
11.371 + -10.988i
-54.957 + -5.578i
-66.818 + -135.131i
-30.865 + -39.042i
43.560 + 60.562i
-50.706 + -127.574i
-16.951 + 106.675i
89.684 + 238.330i
-126.951 + -211.827i
68.466 + -15.979i
-141.449 + 85.830i
-95.315 + -57.106i
-0.123 + -3.263i
-147.573 + 255.042i
201.458 + -140.675i
-70.376 + -121.071i
197.576 + -231.684i
-27.867 + -20.588i
-171.752 + 1.770i
118.252 + -84.882i
-37.963 + 175.079i
12.960 + -13.736i
-26.222 + 47.443i
11.486 + 161.773i
116.211 + -125.504i
33.690 + -178.163i
-34.609 + -89.687i
-124.335 + 31.517i
-74.897 + 66.688i
27.332 + -4.009i
19.074 + 70.957i
10.760 + 252.300i
73.041 + -46.069i
279.174 + -116.115i
-58.790 + -115.418i
-67.546 + -0.520i
-124.812 + 69.227i
154.985 + 12.949i
93.205 + -187.042i
-264.405 + -120.539i
-56.830 + -162.529i
-55.930 + 145.168i
-183.794 + -40.726i
60.698 + 168.819i
-138.711 + 8.564i
-33.360 + 38.750i
197.468 + -130.834i
-86.616 + -129.266i
-85.453 + 72.367i
86.565 + 73.625i
78.480 + 97.108i
119.141 + 99.161i
-81.182 + -143.188i
157.535 + 41.176i
18.672 + -63.960i
50.698 + -36.936i
-108.001 + -287.089i
-72.323 + -135.314i
48.252 + 6.023i
-19.080 + -64.919i
-166.525 + -131.645i
169.963 + 4.813i
-163.979 + 0.465i
-11.423 + -352.532i
-194.786 + 192.994i
-68.718 + 49.073i
-111.323 + 73.414i
-85.406 + -104.768i
89.885 + 151.006i
-239.421 + -113.507i
102.480 + 17.820i
-63.397 + 296.476i
-41.759 + -128.957i
-60.865 + -137.572i
302.727 + 72.885i
-167.239 + -65.680i
124.537 + -279.761i
-71.516 + 48.315i
-94.703 + 14.036i
233.135 + 74.940i
-258.700 + -181.760i
-194.654 + 24.125i
-43.871 + 118.033i
262.952 + 46.881i
-66.545 + -23.236i
-76.671 + -160.468i
-200.538 + -214.991i
-278.979 + 236.395i
-113.270 + 8.051i
189.089 + -175.102i
3.876 + 286.605i
-26.869 + -145.974i
-124.854 + 49.725i
-110.962 + 17.113i
38.190 + 273.490i
35.824 + 145.063i
4.563 + -176.089i
-76.399 + 74.427i
-84.482 + -71.022i
-155.510 + 17.949i
91.784 + -0.716i
102.391 + 149.389i
-351.689 + -189.946i
-229.092 + 18.873i
136.795 + 205.369i
44.561 + 187.510i
-127.251 + -194.157i
-4.890 + 37.003i
-15.864 + 5.959i
-93.239 + 100.608i
-212.942 + -158.586i
-49.694 + 81.768i
-84.991 + 167.368i
-10.856 + 232.469i
-83.643 + -50.266i
119.080 + 6.890i
-82.093 + 91.611i
-78.315 + 162.381i
64.922 + 24.748i
140.204 + -152.663i
122.497 + 2.766i
-75.775 + -115.941i
-232.134 + 129.110i
-57.010 + 216.908i
106.871 + 2.187i
44.849 + 76.933i
92.602 + 101.799i
308.111 + -69.027i
-175.482 + -63.318i
49.285 + -73.065i
-178.239 + -0.899i
-317.730 + 64.971i
-136.718 + -71.569i
14.632 + 195.950i
-47.910 + 119.248i
-318.137 + 9.833i
223.898 + 1.168i
35.900 + 1.670i
334.616 + 143.524i
-215.963 + -143.538i
291.068 + -197.837i
154.040 + -64.937i
-19.602 + 181.901i
2.304 + -198.354i
101.288 + 88.165i
-33.744 + 42.857i
34.337 + 88.109i
157.217 + 75.677i
-89.762 + 88.281i
7.865 + 187.836i
5.902 + -201.935i
72.503 + 160.949i
-91.390 + -61.575i
-81.068 + -164.821i
98.619 + 27.859i
-54.622 + 56.294i
43.869 + 124.690i
-121.736 + 110.762i
325.107 + -349.072i
-124.616 + 84.554i
65.424 + -206.765i
23.107 + -139.312i
79.107 + -63.291i
29.246 + -9.779i
-54.144 + -78.986i
-70.834 + -17.547i
146.039 + -244.383i
-74.390 + -148.605i
-119.952 + 18.183i
33.687 + -154.952i
83.639 + 254.448i
133.649 + -51.427i
-3.609 + -84.003i
-93.759 + -342.187i
40.997 + 301.448i
-28.885 + 200.517i
31.286 + -98.184i
153.141 + -48.878i
-50.768 + -40.233i
-84.347 + -43.839i
-51.361 + 45.232i
144.366 + -182.067i
15.949 + 150.131i
-186.735 + -182.911i
41.099 + 38.750i
-214.264 + -1.752i
149.517 + 91.169i
69.238 + -45.448i
21.755 + 292.799i
124.741 + -42.858i
86.512 + -13.990i
-39.112 + 124.191i
-200.269 + 10.062i
123.761 + 169.256i
-104.177 + 100.099i
54.888 + 192.887i
3.122 + -19.986i
180.870 + 0.573i
-100.447 + -45.365i
-195.059 + 63.099i
34.970 + -204.542i
-89.418 + 12.260i
-95.326 + 116.882i
-38.536 + 81.384i
74.779 + 79.802i
192.117 + 178.729i
-87.660 + -100.536i
39.253 + -183.710i
-134.066 + 192.298i
-37.101 + 136.072i
-77.298 + 26.681i
-178.472 + 286.058i
119.368 + -11.977i
166.225 + 14.255i
252.510 + 154.374i
158.758 + -66.750i
35.389 + -319.008i
-328.299 + -105.898i
86.843 + -140.001i
-126.226 + 279.464i
-4.623 + -179.146i
29.350 + -242.555i
174.814 + 159.055i
-109.945 + 33.829i
222.103 + -81.854i
46.597 + -109.021i
235.078 + -282.756i
-115.239 + -387.058i
-13.264 + 283.947i
121.565 + -110.934i
49.088 + -20.628i
-220.041 + 80.837i
-132.232 + -168.396i
27.725 + 268.800i
-252.680 + 107.815i
91.154 + 75.860i
148.552 + 56.181i
55.991 + 86.653i
-269.179 + -46.473i
97.031 + 76.251i
109.036 + 65.923i
-199.317 + -90.341i
-103.419 + 96.962i
156.200 + 375.688i
42.902 + 110.435i
123.477 + 104.164i
71.938 + -101.098i
202.293 + 60.197i
50.166 + 19.275i
131.630 + -176.575i
60.051 + -51.703i
-23.263 + -47.529i
43.367 + 21.482i
188.360 + -93.498i
-97.195 + 50.403i
8.435 + 95.237i
-96.626 + -153.189i
-171.840 + 127.434i
129.272 + -159.840i
-35.525 + 8.319i
91.462 + -160.513i
12.085 + -39.379i
-81.584 + -183.751i
69.514 + -63.317i
-178.383 + 45.418i
-168.450 + -88.421i
139.336 + -21.830i
-21.073 + 38.210i
-101.264 + 27.083i
136.364 + -12.343i
-46.183 + 120.070i
95.114 + 115.639i
-96.404 + -158.993i
123.102 + -127.159i
-194.064 + 215.254i
91.241 + -98.804i
-96.948 + 202.395i
-29.344 + -10.072i
54.415 + 92.005i
-169.335 + -12.655i
97.594 + 53.928i
-5.866 + 108.139i
69.703 + 34.636i
37.804 + 103.850i
57.384 + -59.755i
74.168 + -98.226i
54.261 + 39.168i
-79.569 + 14.568i
32.746 + -120.640i
-128.533 + -36.907i
69.676 + 23.300i
-53.295 + 64.605i
27.245 + 63.608i
-34.723 + 207.906i
140.634 + -178.913i
82.230 + 129.267i
-18.289 + -102.330i
108.018 + 94.463i
-6.822 + -228.346i
139.024 + -95.237i
-271.208 + -56.914i
-126.716 + 156.739i
-91.583 + -81.543i
47.050 + -60.738i
-18.085 + 57.567i
-170.377 + 69.452i
57.752 + -8.296i
25.752 + -60.945i
261.750 + 48.606i
85.767 + -119.773i
-79.650 + 135.206i
245.397 + 76.810i
-118.965 + -116.169i
-139.186 + 100.307i
82.797 + 79.159i
132.439 + 2.307i
21.315 + -316.422i
-191.523 + 161.510i
-58.845 + -80.738i
203.614 + -15.454i
-73.233 + -166.107i
-63.036 + -43.443i
-52.513 + 56.320i
95.797 + -100.782i
-45.344 + -125.417i
-134.538 + -79.581i
-76.587 + 82.305i
-38.942 + -35.715i
-7.998 + 21.845i
7.036 + 94.920i
-130.515 + 88.308i
139.107 + 56.281i
-163.081 + 41.802i
2.214 + 222.083i
-212.340 + 80.061i
152.994 + 170.707i
81.815 + 100.070i
64.082 + -164.688i
153.441 + 150.138i
51.956 + -11.823i
30.465 + -122.562i
49.474 + 173.328i
-62.166 + -33.807i
154.469 + -180.830i
96.600 + 66.734i
11.047 + -91.740i
-43.439 + -99.573i
-197.023 + 36.792i
-70.025 + -86.439i
124.680 + 218.480i
-77.811 + 28.058i
-114.154 + -25.214i
91.953 + -256.506i
-23.068 + 162.116i
-184.111 + -138.523i
-156.428 + 36.806i
0.803 + -139.814i
34.004 + 129.508i
-136.636 + -22.567i
24.315 + 7.691i
-98.722 + -45.931i
-73.903 + -101.798i
139.195 + 252.319i
12.256 + -93.078i
93.617 + -47.915i
-169.707 + 64.723i
168.214 + 19.847i
-57.140 + -18.965i
372.604 + -181.109i
-21.766 + -81.684i
-102.692 + -46.168i
209.635 + 109.190i
47.089 + -79.116i
37.139 + -122.262i
-106.390 + 69.100i
100.655 + 137.590i
127.353 + -272.580i
37.452 + 1.324i
-255.949 + -124.558i
35.036 + -141.363i
63.918 + -85.771i
-139.936 + 33.705i
-86.654 + -33.093i
179.050 + -323.478i
35.346 + 183.646i
-115.175 + 23.992i
-59.160 + 4.206i
176.675 + 110.622i
-158.832 + -58.295i
6.946 + 107.515i
73.679 + -190.444i
-95.547 + -261.419i
-82.505 + -5.336i
37.772 + -5.687i
6.639 + -24.708i
-123.021 + -163.900i
-104.923 + -18.404i
-91.255 + 14.444i
190.289 + -53.736i
-131.267 + -283.970i
-11.183 + 80.582i
100.134 + -31.060i
-158.186 + 44.151i
-3.916 + -26.244i
-223.286 + 200.647i
-216.878 + 194.759i
230.755 + -137.396i
-15.426 + -23.616i
8.427 + 110.544i
6.911 + -33.899i
68.833 + -136.429i
13.063 + 136.860i
-282.378 + 14.928i
120.131 + 93.421i
40.361 + 117.291i
3.584 + -55.751i
59.446 + -151.409i
-92.172 + 74.773i
-32.744 + -85.419i
195.455 + 5.622i
-294.607 + -121.529i
-53.373 + -37.127i
-72.778 + 130.438i
-86.961 + -133.888i
-176.984 + 58.934i
-144.711 + 265.738i
239.362 + 43.995i
-10.978 + -244.497i
-34.603 + -82.423i
-69.503 + 44.230i
107.458 + 107.136i
-109.776 + -175.799i
-19.254 + -43.578i
36.243 + 115.693i
-12.465 + 181.105i
108.702 + -145.468i
-48.040 + 153.543i
-18.430 + 33.931i
110.767 + -7.820i
-163.131 + 15.694i
-6.968 + 16.599i
51.439 + 4.544i
173.845 + 86.824i
-112.931 + -38.463i
34.369 + -156.063i
-157.800 + 92.054i
107.088 + 72.891i
132.160 + 22.522i
150.907 + 14.800i
149.924 + -19.290i
-149.195 + -200.625i
-236.535 + 0.521i
218.442 + -62.396i
-18.547 + -91.502i
-64.752 + -43.602i
41.979 + -11.785i
7.341 + 22.978i
13.102 + -32.259i
-224.371 + 126.068i
26.476 + 263.665i
72.748 + -63.027i
-47.474 + 142.677i
13.980 + -156.908i
84.485 + -51.324i
114.725 + 23.624i
115.361 + -153.055i
-12.046 + -66.722i
-54.505 + -90.098i
-64.222 + -166.885i
-127.994 + -16.078i
-99.292 + 74.854i
50.734 + -106.332i
10.699 + 171.488i
-27.245 + 90.075i
-62.178 + -168.895i
-177.735 + 110.906i
-50.828 + -31.234i
35.356 + 30.972i
45.746 + 70.684i
-159.692 + -64.517i
222.399 + -111.827i
-81.583 + 5.490i
71.127 + -145.151i
-95.861 + -128.777i
-7.835 + -84.443i
-124.156 + 103.160i
-77.966 + -63.344i
-47.511 + 78.644i
-85.475 + -8.039i
-11.935 + 152.802i
60.194 + 125.196i
199.424 + 18.857i
50.188 + -130.008i
-38.844 + -148.132i
39.102 + 48.305i
-48.926 + -0.048i
16.806 + -186.319i
-84.800 + 39.321i
-34.155 + -61.455i
-77.072 + -105.494i
115.219 + 76.879i
78.955 + -88.162i
83.864 + 18.459i
88.343 + -80.666i
-178.665 + -52.328i
-111.457 + -34.169i
156.230 + 39.632i
-173.228 + -216.134i
197.017 + 118.705i
194.552 + -78.007i
18.145 + 132.057i
170.119 + -112.131i
0.429 + 120.275i
97.491 + -205.865i
33.148 + 117.723i
-39.886 + 34.564i
-38.960 + 45.379i
20.458 + -7.743i
331.525 + 22.149i
63.747 + -248.204i
-17.228 + -186.765i
-138.059 + -120.898i
-80.009 + 98.342i
13.845 + 178.121i
13.296 + -168.780i
-108.066 + -208.219i
47.381 + 46.407i
-102.958 + 40.074i
-49.345 + -88.649i
5.371 + 156.752i
-176.056 + -20.341i
129.027 + 87.237i
-24.665 + 55.200i
-14.019 + -220.931i
3.174 + 124.583i
47.951 + 115.296i
60.028 + 48.334i
77.612 + -293.318i
55.394 + 83.982i
-78.644 + 142.437i
-37.238 + -42.537i
244.682 + -144.279i
55.247 + 150.612i
-102.681 + -387.290i
174.850 + 114.053i
-64.525 + -41.730i
73.693 + 46.685i
131.081 + -196.676i
-10.494 + 210.658i
84.748 + 1.755i
6.753 + 100.498i
125.988 + -57.962i
26.985 + 39.207i
133.467 + -54.876i
-113.866 + 74.355i
70.933 + -147.770i
-12.465 + -83.004i
-332.264 + -107.586i
-104.046 + 2.791i
-209.397 + 77.738i
86.163 + 95.817i
-103.218 + 100.945i
-5.596 + -16.715i
-73.592 + 208.314i
63.775 + -60.996i
22.416 + -26.020i
164.914 + 60.393i
30.287 + -193.996i
182.627 + 15.147i
69.341 + -130.904i
-31.425 + -9.315i
120.417 + 19.820i
-287.840 + -65.150i
-95.496 + 8.105i
-113.258 + 193.929i
91.600 + 109.596i
-144.969 + 161.103i
58.012 + 122.753i
20.081 + 100.163i
81.300 + 77.405i
-137.708 + -118.294i
-133.030 + 119.550i
-195.725 + 169.567i
220.993 + 165.070i
-3.773 + 233.308i
69.743 + -0.140i
-80.412 + 61.823i
-59.573 + 173.236i
87.865 + 39.060i
-96.873 + 190.911i
52.553 + -59.229i
143.747 + 96.075i
75.117 + 24.691i
-4.293 + 138.003i
47.317 + -167.596i
49.887 + -29.489i
113.772 + -76.799i
161.684 + -7.677i
-278.527 + -2.020i
41.092 + -49.939i
-27.944 + 157.430i
42.512 + 282.661i
-28.932 + 18.080i
179.148 + -55.321i
231.976 + -161.917i
-117.516 + -279.087i
44.752 + -11.709i
-26.117 + -188.008i
-5.789 + -26.409i
-163.956 + 54.574i
94.575 + 31.671i
34.256 + -57.075i
-29.103 + -184.158i
-49.968 + 162.831i
-369.304 + -101.177i
-189.887 + 197.615i
47.671 + 51.482i
-19.098 + -108.659i
245.619 + 281.227i
273.357 + 56.070i
-35.989 + -164.240i
-48.948 + -137.208i
125.920 + 104.122i
154.050 + -90.722i
20.254 + 56.661i
84.186 + -235.861i
148.859 + 17.861i
45.361 + -63.749i
-355.109 + -76.553i
-128.751 + 200.832i
68.277 + -78.429i
-127.981 + -190.451i
-35.563 + 46.372i
-109.505 + 77.880i
-19.104 + -4.386i
-9.974 + -17.863i
33.361 + 172.125i
15.742 + 117.399i
-123.044 + -196.782i
69.462 + 146.601i
-166.993 + 234.369i
-3.816 + -101.491i
63.593 + -71.902i
-212.672 + 303.944i
-59.406 + -90.101i
8.396 + -33.559i
-40.872 + -2.825i
84.722 + 132.224i
-222.790 + 319.622i
129.153 + 188.148i
94.472 + -26.141i
258.270 + 82.817i
-212.388 + 174.469i
-95.973 + -120.924i
263.568 + 3.403i
-30.886 + 84.262i
-90.178 + 38.584i
13.774 + 54.222i
30.657 + 55.579i
-9.699 + 239.507i
138.079 + -114.905i
-37.205 + -88.019i
50.248 + -107.228i
-65.147 + -7.267i
202.902 + 50.838i
14.133 + -121.663i
43.116 + -234.634i
-264.163 + -113.161i
147.336 + 143.584i
100.648 + 92.924i
-92.600 + -137.732i
-137.044 + 173.451i
64.089 + -16.749i
-15.974 + 153.023i
125.482 + -212.326i
-5.565 + -13.416i
68.316 + -55.710i
99.336 + -50.337i
89.042 + -167.613i
-85.443 + -237.830i
72.980 + -5.382i
90.210 + -85.315i
-82.055 + -35.546i
-21.819 + -219.202i
49.836 + 259.434i
113.098 + 37.343i
40.185 + -142.103i
-172.445 + -233.145i
125.395 + 5.194i
-101.708 + 32.036i
-134.342 + -61.904i
47.386 + 30.238i
44.697 + 6.479i
-234.745 + -111.089i
-109.898 + -18.386i
-124.825 + 280.666i
75.065 + 14.336i
179.413 + 168.663i
-340.886 + -68.779i
-154.116 + 162.814i
167.052 + 66.749i
119.407 + -19.532i
92.873 + 222.194i
127.309 + -262.879i
214.796 + -38.276i
-49.611 + 226.517i
-172.498 + 11.066i
276.465 + -90.161i
36.768 + 48.125i
-71.812 + 87.411i
-108.024 + 69.635i
72.017 + 118.417i
58.156 + -177.111i
-200.272 + 18.273i
199.883 + 35.066i
-8.913 + -216.943i
199.050 + -181.065i
-173.257 + -7.102i
17.702 + -102.369i
-98.641 + -102.056i
120.023 + 4.429i
-57.482 + 6.163i
142.755 + -181.011i
-128.281 + -68.171i
-146.425 + -178.041i
-205.916 + 131.763i
9.260 + -46.595i
-124.866 + -55.409i
113.716 + 104.170i
-12.312 + 60.301i
21.452 + -33.877i
39.839 + 135.470i
49.852 + 43.357i
127.742 + 9.258i
2.133 + -21.688i
107.239 + -70.573i
-3.362 + 69.800i
-179.725 + -15.818i
152.584 + -32.148i
-126.805 + 28.649i
202.188 + -38.085i
11.241 + 142.484i
97.553 + -60.675i
145.255 + 20.825i
95.524 + -193.429i
7.694 + 79.253i
-10.414 + -126.081i
127.249 + -92.614i
-43.555 + -233.923i
-147.618 + 23.029i
-205.661 + -35.536i
41.312 + 121.077i
-69.466 + 140.418i
263.982 + 3.937i
136.152 + 215.412i
186.283 + -157.416i
-22.579 + -136.966i
-142.445 + 52.397i
137.432 + -12.951i
60.215 + -215.616i
191.109 + 84.529i
34.751 + 40.365i
149.271 + -339.317i
163.593 + -213.099i
-187.519 + 72.115i
67.217 + -275.601i
12.203 + 33.028i
-201.163 + -115.043i
38.573 + 181.227i
51.013 + 27.816i
122.518 + 57.310i
188.875 + 166.542i
-70.395 + -137.074i
32.374 + -47.643i
42.069 + 34.469i
255.757 + -68.167i
16.905 + -30.284i
94.616 + -167.029i
-222.778 + -70.976i
-65.181 + 19.267i
-49.387 + 64.594i
-69.110 + 29.155i
18.163 + -25.929i
-48.321 + 92.510i
74.407 + -219.419i
-76.463 + -36.407i
-61.596 + -109.003i
-36.483 + -241.129i
44.477 + 147.894i
-111.147 + 28.851i
65.513 + 13.960i
119.187 + 74.862i
129.806 + 33.264i
233.017 + -90.658i
35.626 + -235.113i
-9.781 + -269.262i
-226.530 + -15.997i
-109.227 + -93.474i
60.737 + 202.123i
0.766 + -6.308i
15.489 + -125.819i
62.872 + 98.947i
-241.993 + 44.410i
98.227 + 28.219i
-6.663 + 30.721i
-51.755 + 4.057i
-45.860 + -86.388i
-177.527 + 103.448i
-18.483 + -168.905i
66.659 + 136.478i
-37.403 + 16.978i
74.853 + -139.618i
-70.218 + -237.148i
-83.877 + -25.316i
-91.432 + 159.541i
55.099 + -198.320i
-48.992 + -205.343i
-167.397 + -19.675i
-258.424 + 302.124i
111.401 + -49.787i
32.241 + 41.071i
-302.848 + 67.436i
23.213 + 7.628i
25.067 + 193.432i
-144.101 + -147.997i
-164.094 + -30.585i
119.731 + 36.891i
-237.129 + -95.883i
-35.709 + -27.483i
-77.375 + 148.042i
148.225 + 115.280i
101.700 + -113.788i
-130.765 + 117.193i
76.280 + 112.790i
164.473 + 247.953i
179.981 + -81.496i
9.301 + -9.412i
44.460 + 96.550i
-57.095 + -59.980i
-227.995 + 27.423i
159.707 + -34.070i
105.736 + 31.428i
-15.130 + 69.474i
278.671 + 66.411i
-219.266 + -59.837i
-114.648 + -14.273i
57.469 + 183.221i
260.370 + -14.090i
-95.094 + 138.376i
87.656 + -51.472i
-13.610 + 161.466i
-12.907 + 210.476i
-118.695 + -118.606i
-76.119 + 230.173i
0.073 + 8.735i
-71.403 + 103.740i
131.500 + -84.898i
30.824 + -2.204i
-72.681 + -2.239i
-207.897 + 288.002i
205.716 + -143.960i
134.166 + -34.175i
135.052 + -19.422i
51.160 + -36.580i
28.022 + -181.466i
26.118 + 142.795i
-89.768 + -131.621i
197.131 + -28.698i
-146.448 + 55.327i
87.703 + 124.277i
-31.658 + -30.880i
143.479 + -118.408i
24.764 + 2.147i
4.096 + 68.897i
-162.369 + -151.552i
85.743 + 25.947i
-45.412 + 44.179i
29.055 + -23.215i
-63.991 + -62.602i
110.798 + -4.087i
-101.301 + -60.917i
-124.895 + -102.209i
-67.720 + -114.293i
-273.389 + -43.462i
5.176 + -33.482i
-163.918 + 19.516i
-9.574 + 52.231i
113.111 + 64.664i
-63.244 + 178.430i
179.932 + -23.971i
25.493 + 95.668i
160.591 + -76.615i
-152.906 + 113.255i
-203.704 + -172.167i
249.291 + 267.658i
-1.333 + 109.121i
136.850 + -1.131i
-43.140 + 268.995i
43.863 + -288.871i
187.398 + 60.412i
-119.259 + 156.805i
17.496 + -15.497i
244.422 + -162.181i
-72.024 + -49.492i
-10.269 + -167.851i
-115.862 + 49.778i
16.301 + -75.482i
140.570 + -53.151i
6.351 + 15.753i
-135.840 + 61.568i
77.896 + -234.750i
-19.456 + -98.449i
-81.932 + -113.775i
-154.534 + 69.870i
-74.621 + 86.796i
99.684 + -75.861i
176.904 + 119.686i
17.467 + 156.897i
-64.126 + -172.958i
122.965 + 48.829i
-26.582 + -35.875i
-88.741 + -31.940i
82.726 + -115.905i
-128.416 + 21.522i
66.718 + -172.245i
-6.459 + -7.110i
-99.450 + -79.481i
48.195 + 188.342i
-107.859 + 25.156i
238.884 + -67.677i
-12.745 + -30.812i
-272.930 + 19.975i
178.311 + -41.359i
278.073 + -35.422i
-29.451 + -89.674i
239.324 + -138.249i
-94.900 + 173.623i
116.717 + -434.417i
169.216 + 120.347i
36.938 + 30.245i
-235.348 + 4.407i
58.414 + 81.387i
29.027 + 52.356i
139.314 + -15.842i
-122.582 + 37.825i
-49.766 + 65.951i
54.029 + 66.301i
322.007 + 102.981i
-106.340 + -25.468i
63.435 + 124.700i
-237.442 + -129.064i
235.617 + 225.349i
-203.855 + 76.440i
104.233 + 143.550i
-102.647 + -281.445i
-39.797 + -53.536i
-148.257 + -61.587i
-183.300 + -49.945i
-27.690 + -18.081i
60.170 + 63.140i
-16.428 + -53.807i
-95.513 + -99.257i
-65.815 + -90.888i
19.767 + -27.779i
-19.285 + 88.412i
5.883 + -41.597i
-125.333 + -99.054i
-55.063 + 54.033i
-32.021 + -1.719i
-138.203 + -11.499i
-28.914 + -79.602i
48.251 + -82.341i
-72.723 + 76.500i
-218.880 + 109.894i
-37.520 + -116.904i
-56.833 + -101.398i
78.095 + 305.431i
65.607 + 194.317i
217.556 + -64.869i
162.196 + -185.693i
64.479 + -12.795i
183.419 + 123.590i
8.516 + -122.204i
97.177 + -387.740i
-75.655 + -9.009i
198.513 + 286.394i
-417.254 + -40.606i
-16.910 + -47.509i
100.674 + -43.760i
10.432 + -201.788i
-185.989 + 5.788i
-192.666 + 10.209i
-16.571 + -33.816i
-227.481 + -50.904i
143.907 + -68.773i
-147.212 + -64.381i
